Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
282039c75e31769de570f2ab87c6ef4477027f81,2b4bd3ac2b2acea1f6babf5043a743a308235faad57504ac2043eb09821de5d57500fc8c131499f08daf174767dd3b0776a65e8aeb5bf13fda7d5cb3954044f7,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,346,1.42,,,28,32,10.78,2.45,0.00,0.00,13.23,Mobile,Medallion Leasin,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
2d7e6b512c1501269f4277046ac4a0731f98988e,abc6a27c471de3f0c4ee008660e4440072fe79fe782a7510ab433719c3203f3828c96483b97f5a5c801ddcef239c445737294c2f7bcc5401686d86b61d3c9029,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,2280,14.8,,,35,73,40.50,0.00,0.00,0.00,40.50,Prcard,Medallion Leasin,41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863),41.717493036,-87.648895072,POINT (-87.6488950721 41.7174930361)
2ecefd8aaf61a722c310c50206e3de817833aa2c,08634bd8ce4542697a4fa8f9ed4a59340982965a2ce52e94ff21d3dcccf2066b4305bd98a8dab3e8707ae4c015d06706a7f88760e80d4b1413fa9dcfdc9aca42,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1140,17.1,,,8,8,41.25,7.00,0.00,7.00,55.75,Credit Card,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
313a9dc9a00065b0f3fa1930fb7c23fa676ff48a,eb45a5cf86f97931ee27a489ee764c997bcfdf01b5f21b30824e01d1129dca4da9898de875aaa1a4ceb2d23264d76ce5fe21441e7190d3b6eea3cf76f493e199,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1440,19,17031320100,17031980000,32,76,46.50,8.00,0.00,1.00,55.50,Credit Card,"Taxicab Insurance Agency, LLC",41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
331bb0c43879d48e3154773f7663e34f2d082e14,81d652b4d1a83430b2ecbdd8f126b135f9f37b6115b7a51aabeb72edfa7fda22ace947a09e70ddd35edb5cb1bd1d7a8f25041e696029dc33f701f98e85de0e23,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,720,0,,,33,8,11.00,2.30,0.00,0.00,13.30,Credit Card,Taxi Affiliation Services,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
34a70d94d61e9efcb14221fb473782c3a5819dd7,dfe93dd8fbdee8c0f5f945ba532ee39b57a64c05c6ba95a017e4a76c8288eb7d097429afb80d3d8695b339e1a70aee0ded580276d331798824ce359c130d7d06,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,24,0.06,,,8,8,3.25,0.00,0.00,0.00,3.25,Cash,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
35e84bd76df11eda95545980895bbe2c47de9fcc,84b9f06220296615b559072857e332a56e5473f0e45bc2c886968f4353ddf9c9c411d60717c066814189a67e82c86ad10f93413d10009092578a8060291d62bc,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,900,0.7,,,75,55,30.00,0.00,0.00,0.00,30.00,Unknown,Taxi Affiliation Services,41.689729914,-87.669054403,POINT (-87.6690544032 41.6897299145),41.663670652,-87.540935513,POINT (-87.5409355129 41.6636706517)
3689e8259e967bbac62fdded91ef7d83cefe1f44,b56d49bc42507f35096478dd9613ed6aa7978739e34a996641af1c5aa09854515d14ee2719a806d465a7bb9735eccaa1bbf7203a9819e19b256c6baa389fe291,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1320,16.6,,,76,8,41.00,9.05,0.00,4.00,54.05,Credit Card,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
392c24567c73fd2534478fc007f2ca236cc017f6,875af0d5f0bf4751ef334d77028966ba1d166cabebd0c3f87abf2f93bf56be2123b1e9281ba3abf5682b627c2307193c6d87cf036bb5b5e474dbf5a374d78e76,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1455,17.76,17031081500,17031980000,8,76,44.00,12.50,0.00,5.50,62.50,Credit Card,City Service,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
3a3d6c0fcc84b1e69524de3e2dd7a055735a5049,ec4b4f2f183bf84a4a4bd5b8df2ce0f94b98c05c06cb1a05b2bfebb3b088cecbf000aa42baf34abd196d5d93bf36ca5825866b819ae4b150c194b0025e0ed284,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,900,0,,,77,32,25.00,0.00,0.00,0.00,25.00,Cash,"Taxicab Insurance Agency, LLC",41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
3c22f18087e7ea05977c47e971f90313ce80774f,5cfef538e74c1d5c6ec2a94ce6417fc3bcc0fe6dcb1ed25cc949f1b643f169859b98214af505b87fdb504896d507c13a2895f58e3a48edaec2088d6dbfbf98a5,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,767,11.96,,,48,34,30.25,0.00,0.00,0.00,30.25,Prcard,Sun Taxi,41.729676423,-87.572717134,POINT (-87.5727171342 41.7296764229),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
3c23e455904adf87d4d56bb95e5f9a828bb5f1d7,eafd27c0f4159baa8505a60207a3698501002905ae6f9acb7560cc8cae750487170e6a0c43e9018376448703487f1788b1a4eb313bdc339f3dd6f6d3a90cf19d,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1311,13,,,,,33.00,5.00,0.00,4.00,42.50,Credit Card,Chicago Independents,,,,,,
3c4c9b69dc78510afe07a9d0cfc8d3e217897fb6,0eddf19514981d205b66f45941e72b6f52e69210947b93503adac3878671db6048de0341d27b8b9f50610f2be6277d4fdf44df50aaa28b0579b97d3866a6a9f1,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,1380,0,,,8,76,40.76,8.15,0.00,0.00,48.91,Credit Card,Blue Ribbon Taxi Association Inc.,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
3fa843ab94910b5c9374e1015ca713f13ffb87d9,8455523dcc9bb2219539c5caa6cd8a0ee004df09d119595e3ab2c7cd4f2a1ec2a5654b0031f449888edc43e067f22c8dc70d8f75e56610866fbd05a58c8c4801,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,171,0,17031980000,17031980000,76,76,4.00,0.00,0.00,1.00,5.00,Cash,Sun Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
433c0b8b803db4c7f0116d9bad2b589319e1af79,17a313ad40ea410818634782c7202abda7ce5289dc03f9e09593f69bebeed12b0822b476540ea1b0b15d01e84a749139ae99a7659ff7fd090722c4601aa55a1a,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1739,10.97,,,72,40,30.00,0.00,0.00,0.00,30.00,Prcard,Flash Cab,41.713148612,-87.675075312,POINT (-87.6750753124 41.713148612),41.792357223,-87.61793138,POINT (-87.6179313803 41.7923572233)
4415d692440b8783733197589aa06922052aa8d7,008dda45db57cb6daa679a86ce8c8149ddc05446d545b19f3b6e201071e93b3a0d30a0a46204415c1d145a47e256bab70c8b0aebeb37ffefc985fdfc288d38d6,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,1260,18.1,17031081202,17031980000,8,76,44.50,11.25,0.00,0.00,55.75,Credit Card,Taxi Affiliation Services,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
478bea53e01e4c2c2e8e7c55fab076cda4b844fd,cff368b7deb69cd7eb7fb29b1e1cc0a0f03ff0013533a4ecd39bd79ea02112fd103b7a54e8c1e9b5c1488e6266ef00ecf395b5182e7ad6822f4d6f83d4d0cef0,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,1140,0.8,17031081500,17031980100,8,56,33.00,7.50,0.00,4.00,44.50,Credit Card,Taxi Affiliation Services,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518)
47f55bee4d223ba39977a555f8202cb98c0385e0,e07a6c4140c6ab966c27183ca8096da2fa61b2f3174cf18e944383bc1a5317c23e8530419bd903e49eac540f751b29a12ccc96c104df5b8da94a69b733df7cb1,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1320,1.2,17031980000,,76,,48.50,15.60,0.00,29.00,93.10,Credit Card,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),,,
4aa38f82f88d7d4677f5c1c514a30b63f1623a90,3665a72ee495b03f4dae72307dc6e5e58e21518f77d8e67dcd386c3b9daa1a0db86555cef4a877234542af8d1c0da6fa7a28a4e0e643e382236470d569d78668,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,420,2,17031081500,17031320600,8,32,8.25,0.00,0.00,1.00,9.25,Cash,Taxi Affiliation Services,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
4c1ec04cb2d714278e76d7dcc78d07349afbb723,222a0a55fe5180e292a8e128804e081fa50b05a0329775f9344b50ee230f23d12635ee6a2429af764d01221057af04260089849cfb0192fa29bfda38362ffad6,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,764,8.8,,,42,8,23.00,0.00,0.00,0.00,23.00,Prcard,Flash Cab,41.77887686,-87.594925439,POINT (-87.5949254391 41.7788768603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
4c3fe38640cc0489179f01fa6d6157014e03f216,92a78c8b1d09e1d7668d08f04825e490957dcdfe6448e53dcf7e6aff13e8668e8da251fac85c4ce0adaabc228aa899a368bfb9c28bfb6302a88384464dd933c6,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,960,0,,,76,,19.75,2.00,0.00,7.00,28.75,Credit Card,Blue Ribbon Taxi Association Inc.,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
4d52eac81502ff80f1824cf440336a43a74e7733,641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1560,9.8,,,8,2,27.50,0.00,0.00,0.00,27.50,Unknown,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
51a08563a2c5b209cad691b0a1e1fa83cb9a151b,30b02068f1c857f6fd5144c600f3e61acb5f5456e5fb0e51130d690d7e3c6ca6cd88156fac127da2340854f3a782816625705ba9ce9c83920722d4a021d770bf,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,240,0.7,,,8,8,5.00,0.00,0.00,0.00,5.00,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
51e06613676837d290861d7231891fd8db761023,ab4cc0a14ab4a51c2841491687d030683ffaaf820e06a1c7e8e2efdd708020c0dfddd3ecdfcef7f5a734ee38bab630502fc300ce4c6ce668a2774038e54b9747,10/31/2021 10:00:00 AM,10/31/2021 10:45:00 AM,2724,21.56,,,1,66,49.77,0.00,0.00,0.00,49.77,Cash,Flash Cab,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),41.771848515,-87.695666342,POINT (-87.695666342 41.7718485152)
565095a65305ef3bfc9c390d0f362d4e3e03febe,79014a1d9bac0ae75f1186aca772109bee4f98041d004dd51f6a256c96372dc38ef493577dd53d99569c1980bb775632e28fe4404f393b8ad9c98d56554a2379,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,720,4.7,,,,,14.00,0.00,0.00,5.00,19.00,Cash,Top Cab Affiliation,,,,,,
59dbd5e938c6cdc96e1a5015de605a4561666ad9,37ddaf5b0f1f73377edc10a437a6556f793cf7dd0323cb2a098433a020afe030c862cb7f6e84240b54a09331dd7ef2ff0bda0a5c4674d8829d6d6d164fdce58e,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1440,1,17031839100,17031980000,32,76,43.75,9.75,0.00,2.00,55.50,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
5bfeed0b5ce3ddcf904d0638558e6653c3e6110d,7dfc05cef9090a017bc1e58dac32977a43a707c960fd1e0099d48e432face1df82c486bc8caca06a01a7e5774da6c0a94b966e9a86cd84b9ad0b1b55655a7006,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,518,0.94,,,32,33,6.75,0.00,0.00,0.00,6.75,Cash,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
61d4b1470f4c573cf4d3f8bbe4548f6c5cbfd7eb,84522a85ee58de9e1dfd59459786cf9459b11889128b6ab448b516a63b55658098ecaed02c599c4960d1e188567ddcccff16e4f352c1cc0c9aa8b13c5ca913cd,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1980,0.1,,,8,8,16.25,0.00,0.00,0.00,16.25,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
62275b30c37e9f6122feaf546daa9193189669b6,6ff21e0bab9e23cdc8e918e8c55155fa3568ad81f587fd40f0035810c24a7c77377d560885c807ff08dea0d143c1d3f5af754e3488d16c27fe6866f6a8b63b34,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,1020,11.2,,,69,27,29.25,0.00,0.00,0.00,29.25,Unknown,Taxi Affiliation Services,41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988),41.878914496,-87.70589713,POINT (-87.7058971305 41.8789144956)
637c6caa0cdaec7305cfece4857e03e17f3714a1,d5fc0adc436b269c2ce07e37eff1af604a963c8538536bd6be39f0b399c0a6b14bafdaca01d34d939738ae4df46ddbeaf7b83aeb4506199bb645112e791e07e9,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,300,1.1,,,32,8,6.25,2.00,0.00,0.00,8.25,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
67f0eb0ce231e48c019a3fe456110638fd7957e2,6bc9a4b2f488c8531e48dd2a8c10459515b486fc16d78ae70a6244b99096d2658cf51cf9dd981a8aa05f3d7e6fa46809dbf53e80125333a9d4d336701f4a63e6,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,13,0.04,17031839100,17031839100,32,32,3.25,0.00,0.00,0.00,3.25,Cash,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
69843e561cd113fcba618299b41ae378d115aef8,3ca436ef5f4b97b724c781602661edf78ea482d9752197c02d276feb39fbd7506084d2eeb32b721c0be9f76bfe585f6c245f3be2d416449ccbeb1ec368876839,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,635,3.07,17031081403,17031330100,8,33,11.25,0.00,0.00,2.00,13.25,Cash,Globe Taxi,41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
6c89c2c8c55641346edbc99d0a448afd41b71ee6,f705c825446b6687d3b45d5bb04a7a29720306923943f35ba050b6b5234e5dd564b074ace9b2e6c4c91c3dc09866a05908bed9d7f027d4f34f318274d5264b65,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1440,0,,,6,76,38.00,0.00,0.00,2.00,40.00,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
70d796552bfdbbb66d0af21ecac43601a9ff567a,5c2effb0ec4d580bc5f8ad81301b8920a5e3bf5ac5e64f8532c146c1caf4be5631121d1dab7a1e8c61d3a2654441de63b2615885ae3e549b8af321ea46b78ef3,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,720,1.8,17031281900,17031320600,28,32,9.25,0.00,0.00,6.50,15.75,Cash,Medallion Leasin,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
7669e45206f916e1ec2562d05d93e989edfe0636,266022507997a6a127fadd7e1a5d932d81b55ef77da3bdcfa9304e2ed17cd149f23eba2962a56a281047a7ed9b0ea69d931642fb33074eb447e95b9be704e02e,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,420,1.3,17031281900,17031839100,28,32,7.00,0.00,0.00,0.00,7.00,Cash,Medallion Leasin,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
7736ffe761e7423f1ee3bbda4def8cc81c169c71,d404479bf8b43d677600cd9059c4917dd8fc10b51262a13215d854326b4aaccb25352deb32e235a92c5b916aa76a5d72e22e77470a0e02e3ba623a10647bd9c7,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,300,0,,,32,8,7.00,0.00,0.00,0.00,7.00,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
7873593fb1fd60d37183b9c7405164e3ae75c7f6,9149bad3504bb6966a90f2d42d8a98fdd4d8c27bb2e408c52815def8d5f9fed0965d11d97b2d36ad67fedddba2b1471498895541c904b89677a50bde7a5cbff6,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1080,0.6,,,28,67,25.75,0.00,0.00,0.00,25.75,Unknown,Blue Ribbon Taxi Association Inc.,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.775928827,-87.666596265,POINT (-87.6665962653 41.7759288274)
7b2ea551f38bbb5dd16d4ecaec7516fe786dd7e1,354fafd255c37a15b0c8f6f67d810b3e5374f54ebbadb9ba170319e9df32e3745eb1a1f99568bede724b24a963e774e43fc04f971aebba2ae60693cb834e5e98,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,752,3.48,,,31,33,12.00,0.00,0.00,0.00,12.00,Prcard,Flash Cab,41.850266366,-87.667569312,POINT (-87.667569312 41.8502663663),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
7ef31c7b62a566958c2078d49e215921343995dc,340a2b2a073da248753976c9b31637b48a63d1589ae25ed60e2c80e03a72ee762253825bb5b60dbb998415aeb885eeaaa75239cc87c91cd72000db13acf413b4,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,349,1.53,,,32,28,9.36,2.14,0.00,0.00,11.50,Mobile,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
829d3bcd6e9ae4cde0f0c8dad44494ade3f363ae,cf2a68db5901a09fcd9e5dc71f266d1416653e8200673a302072003e7a15c95ed7f9178a63a46d8914e3f13f150683686c368567941bf761fc822b20c971aabb,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1673,11.7,,17031320400,,32,32.25,7.55,0.00,5.00,45.30,Credit Card,Chicago Independents,,,,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
853cc7481983c2b11760f69a944b1ac3515234c7,9be0d8a6711a9920b4e385e069c99706c305d1dccc9064aa8dca1787d05e52b8a643906c01419ab9678e38c7b04efaa5ae950bdb5fa7eedee4f0e356a24ae41e,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,780,2.6,17031081202,17031320600,8,32,11.00,0.00,0.00,1.00,12.00,Cash,Medallion Leasin,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
8758936caaaac5d9c7567071642b94a1e2f577b5,99a996d079da15de20cb43da904ab1dfa54610da249cf2d04551ee0da726da7440a0733350f922be3b5ac6b14c2e3200aa5d2568c4862047e7d0a0a35ec97e69,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,565,2.1,17031320100,17031320600,32,32,9.50,0.00,0.00,2.00,11.50,Cash,Flash Cab,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
88a592ac3786b3ffef8c09d41b4cf641e26420c2,6c862bc95ea06a072a03b188ee3f78cadbfdcffdfe64bd90514563cd31352ad477ede709ea8ad124cdd7e445fc7e1d1b807ca07f6b9f132a8b72694b7de6c782,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1392,10.92,,,33,2,29.50,0.00,0.00,0.00,29.50,Prcard,Flash Cab,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
8e2d95d35036f2db81ec640601e4eb52db54aaf8,335c61713b446303eb964d3aa88629948d888393be601ee82b0b619cec0c7e778839471cad460d6d5aeb0195f651894beeb4b4f2f7ffa1c4dd10fd35dfb076b5,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,1525,18.26,17031081202,17031980000,8,76,45.50,5.00,0.00,1.00,52.00,Credit Card,Sun Taxi,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
8f2cc26f0b0f94f83ccb3939307800a8b76924a1,f42c343b2e5a642cf852ee906135b0c877481a9154453641617f6f841cf18e12034aacb687e7e5a4b735137074fc670e029007781414c678ae21f72bd4469b49,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,912,7.75,,,8,77,21.75,4.55,0.00,0.50,27.30,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
90591957a418828d10fd9119a2ebed9d40fcc212,7f9134f3f8ee8c217f4fc14b7beb8d56af92f9faf4d8495d0d8ee689f071d136b84816414fd0d043fbb7249da2828f22131ae00c0cda728fabaa61f42ca79572,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1825,10.26,,,46,,29.25,0.00,0.00,0.00,29.25,Prcard,Flash Cab,41.741242728,-87.551428197,POINT (-87.551428197 41.7412427285),,,
909db2debca0002e1578e53d376346f8fa03f7c8,687e4d96be3cc961be4ce4608d2ad3bfadf54e3bbe80d706e066fd268dea4bce387cfa66ad249143808d0fed4ac39b01ea5e1d00faca6f07496eabd519ad812f,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,1101,11.69,,17031081800,,8,30.00,5.00,0.00,4.00,39.50,Credit Card,City Service,,,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
914ead879c37b527d039548cc4ad7eecb8d0f37d,1c84deefac96bf8f4fccc7edfed833502967c405183f040c7fb7f43a5c98b94090e78e710cba5f1e6ce5dab258bb9db6520438c0813a37d09db976f82add049d,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,519,0,,,8,28,10.52,2.40,0.00,0.00,12.92,Mobile,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
95bcd1ab293bb58d2db1886c57929a27483de1d9,d0cd60cfd2405562733ddd1ea3aba9be5ce4f20bc622c57029350c1d6e68bd1408f0916305edc1ade79275bd4022b980e22729ac9ca7f859864e8e02d6afc3f8,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,819,5.1,,,24,33,18.95,4.00,0.00,0.00,22.95,Mobile,Sun Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
963473ec8484a9bae4f725fa3e86ad95498b9884,d9afb0326b232a9bd01f05dec901503e8e8cb0ceafbf68e45e733679613d6bb3bd63b8108f2ae9e1facea9dffa1f823d54bb034171942c7c88a4ed5e16714a8d,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,2247,20.73,,,77,71,52.50,0.00,0.00,0.00,52.50,Prcard,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.744205146,-87.656305986,POINT (-87.6563059862 41.7442051463)
9bc7f4726d892dcf004c0ecca0335fca2363de53,5a5bed1b5ced617d0594007d591f10bbbca354d50b19ca99f54373170f69c7bcf82031bf24d3658eb4b84394a53b2b0f0edaee827abee3583caf07ad56d25dc9,10/31/2021 10:00:00 AM,10/31/2021 10:00:00 AM,287,1.26,,,7,8,9.36,2.14,0.00,0.00,11.50,Mobile,24 Seven Taxi,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
9d9022a7831cce491d79a828f76cd8bf10ab74c9,6727de7b271cc64dd04514220fb8fd405a6cf0859e227e424516229dc7fd3a898d186c58364f01f96e79642c8efb2569f45462e9d0d8e068a8b7398d15da909b,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1918,23.48,,,51,14,65.52,0.00,0.00,0.00,65.52,Cash,Flash Cab,41.690633347,-87.570058269,POINT (-87.5700582686 41.6906333472),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
9e087ff59041a794c314f763cc7f5a14bc35fb25,a68cbe97ce9fd0b96570ae1165ff2e1da3f12d9c8c11a2da146421c2698ad54b0406ae0747243cd6328248308938708f556fb71a2bd73bb3b39148cddb69a5f0,10/31/2021 10:00:00 AM,10/31/2021 10:30:00 AM,1459,22.11,,,76,,53.25,11.95,0.00,6.00,71.70,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
a071ab8d0000eb0613f9986edb332898da2c1d92,bafa1b6d1946bb2f096463e43229f35a67c0e333e15251cd1f353f54f9b83d8cc9f5d5d784be0c050a095c90e702193a2b62355b6b0f61d6f8bc0a19241eecef,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,619,1.92,,,28,34,8.50,0.00,0.00,0.00,8.50,Cash,City Service,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
a0751469d44e3d8b6ff13e3628f4fe03f5a02bf9,1344830e881c7eba092d0c19fc0d33fb004fce6932414144bd9344f0eb4bbf27e73da6e7bd44bb2591459cebc5bfaea6e68c5ff0b38f4d6693e091887ef3e0f7,10/31/2021 10:00:00 AM,10/31/2021 10:15:00 AM,915,9.33,,,,33,25.00,6.10,0.00,5.00,36.60,Credit Card,Flash Cab,,,,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
